ticker,security_type,reason,signals
AACT,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,170
AADI,common_stock,profile_fields_present,3
AAM,spac_or_blank_check,name_contains:ACQUISITION CORP,78
AAMI,common_stock,profile_fields_present,76
AAP,common_stock,profile_fields_present,2
AARD,common_stock,profile_fields_present,1
AAT,common_stock,profile_fields_present,27
AAUC,common_stock,profile_fields_present,51
AB,common_stock,profile_fields_present,15
ABAT,common_stock,profile_fields_present,13
ABCL,common_stock,profile_fields_present,13
ABEO,common_stock,profile_fields_present,16
ABG,common_stock,profile_fields_present,6
ABIO,common_stock,profile_fields_present,9
ABL,common_stock,profile_fields_present,11
ABLLL,exchange_traded_debt,name_contains:NOTES,20
ABM,common_stock,profile_fields_present,18
ABOS,common_stock,profile_fields_present,10
ABSI,common_stock,profile_fields_present,11
ABUS,common_stock,profile_fields_present,17
ABX,common_stock,profile_fields_present,18
AC,common_stock,profile_fields_present,6
ACAC,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,50
ACAD,common_stock,profile_fields_present,18
ACBA,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,18
ACCO,common_stock,profile_fields_present,2
ACDC,common_stock,profile_fields_present,4
ACEL,common_stock,profile_fields_present,11
ACFN,common_stock,profile_fields_present,33
ACH,common_stock,profile_fields_present,10
ACHC,common_stock,profile_fields_present,6
ACHL,adr,raw_flag:isAdr,14
ACHR,common_stock,profile_fields_present,11
ACHV,common_stock,profile_fields_present,7
ACIC,common_stock,profile_fields_present,13
ACIU,common_stock,profile_fields_present,1
ACIW,common_stock,profile_fields_present,47
ACLS,common_stock,profile_fields_present,13
ACLX,common_stock,profile_fields_present,46
ACNB,common_stock,profile_fields_present,22
ACNT,common_stock,profile_fields_present,41
ACOG,common_stock,profile_fields_present,4
ACR,common_stock,profile_fields_present,64
ACRS,common_stock,profile_fields_present,11
ACST,common_stock,profile_fields_present,1
ACTG,common_stock,profile_fields_present,23
ACTU,common_stock,profile_fields_present,4
ACTV,etf,is_etf=True,7
ACU,common_stock,profile_fields_present,14
ACVA,common_stock,profile_fields_present,18
AD,common_stock,profile_fields_present,23
ADAC,common_stock,profile_fields_present,20
ADAM,common_stock,profile_fields_present,16
ADAP,adr,raw_flag:isAdr,3
ADD,common_stock,profile_fields_present,2
ADEA,common_stock,profile_fields_present,45
ADMA,common_stock,profile_fields_present,63
ADNT,common_stock,profile_fields_present,9
ADOC,spac_or_blank_check,name_contains:ACQUISITION CORP,2
ADPT,common_stock,profile_fields_present,39
ADRT,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,8
ADSE,common_stock,profile_fields_present,37
ADT,common_stock,profile_fields_present,18
ADTH,common_stock,profile_fields_present,16
ADTN,common_stock,profile_fields_present,34
ADUR,common_stock,profile_fields_present,19
ADUS,common_stock,profile_fields_present,29
ADV,common_stock,profile_fields_present,5
ADVM,common_stock,profile_fields_present,2
AE,common_stock,profile_fields_present,13
AEC,common_stock,profile_fields_present,14
AEHR,common_stock,profile_fields_present,32
AEL,common_stock,profile_fields_present,8
AEMB,etf,is_etf=True,12
AENT,common_stock,profile_fields_present,17
AEO,common_stock,profile_fields_present,23
AESI,common_stock,profile_fields_present,18
AEVA,common_stock,profile_fields_present,30
AEYE,common_stock,profile_fields_present,27
AFBI,common_stock,profile_fields_present,36
AFCG,common_stock,profile_fields_present,12
AFGB,common_stock,profile_fields_present,3
AFGC,common_stock,profile_fields_present,1
AFGD,common_stock,profile_fields_present,12
AFGE,common_stock,profile_fields_present,7
AFRI,common_stock,profile_fields_present,5
AFT,mutual_fund,raw_flag:isFund,22
AFTY,etf,is_etf=True,3
AFYA,common_stock,profile_fields_present,2
AGAE,common_stock,profile_fields_present,11
AGBA,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,4
AGCC,common_stock,profile_fields_present,10
AGFY,common_stock,profile_fields_present,3
AGIH,etf,is_etf=True,16
AGIO,common_stock,profile_fields_present,14
AGL,common_stock,profile_fields_present,11
AGM,common_stock,profile_fields_present,9
AGO,common_stock,profile_fields_present,18
AGS,common_stock,profile_fields_present,52
AGYS,common_stock,profile_fields_present,29
AHCO,common_stock,profile_fields_present,11
AHL,common_stock,profile_fields_present,35
AHOY,etf,is_etf=True,38
AI,common_stock,profile_fields_present,6
AIF,mutual_fund,raw_flag:isFund,9
AIFE,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,16
AII,common_stock,profile_fields_present,22
AINC,common_stock,profile_fields_present,1
AIOT,common_stock,profile_fields_present,9
AIP,common_stock,profile_fields_present,40
AIR,common_stock,profile_fields_present,30
AIRG,common_stock,profile_fields_present,33
AIRJ,common_stock,profile_fields_present,6
AIRL,etf,is_etf=True,32
AIRS,common_stock,profile_fields_present,7
AIRT,common_stock,profile_fields_present,6
AISP,common_stock,profile_fields_present,2
AITR,spac_or_blank_check,name_contains:ACQUISITION CORP,135
AIV,common_stock,profile_fields_present,5
AIZN,common_stock,profile_fields_present,18
AJXA,common_stock,profile_fields_present,13
AKA,common_stock,profile_fields_present,10
AKR,common_stock,profile_fields_present,54
AKRO,common_stock,profile_fields_present,10
AL,common_stock,profile_fields_present,48
ALCC,spac_or_blank_check,name_contains:ACQUISITION CORP,10
ALCO,common_stock,profile_fields_present,29
ALE,common_stock,profile_fields_present,35
ALEX,common_stock,profile_fields_present,10
ALG,common_stock,profile_fields_present,24
ALGS,common_stock,profile_fields_present,8
ALGT,common_stock,profile_fields_present,17
ALHC,common_stock,profile_fields_present,41
ALIM,common_stock,profile_fields_present,9
ALK,common_stock,profile_fields_present,8
ALKT,common_stock,profile_fields_present,27
ALLT,common_stock,profile_fields_present,45
ALMS,common_stock,profile_fields_present,17
ALMU,common_stock,profile_fields_present,21
ALNT,common_stock,profile_fields_present,56
ALOT,common_stock,profile_fields_present,27
ALOY,common_stock,profile_fields_present,16
ALPN,common_stock,profile_fields_present,37
ALRM,common_stock,profile_fields_present,8
ALRN,common_stock,profile_fields_present,3
ALRS,common_stock,profile_fields_present,25
ALSA,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,74
ALT,common_stock,profile_fields_present,1
ALTI,common_stock,profile_fields_present,2
ALTM,common_stock,profile_fields_present,17
ALTO,common_stock,profile_fields_present,28
ALTR,common_stock,profile_fields_present,25
ALVO,common_stock,profile_fields_present,11
ALX,common_stock,profile_fields_present,16
AMAL,common_stock,profile_fields_present,30
AMAM,common_stock,profile_fields_present,4
AMBA,common_stock,profile_fields_present,17
AMBC,common_stock,profile_fields_present,3
AMBP,common_stock,profile_fields_present,16
AMBQ,common_stock,profile_fields_present,9
AMCX,common_stock,profile_fields_present,2
AMED,common_stock,profile_fields_present,13
AMEH,common_stock,profile_fields_present,1
AMJ,etf,is_etf=True,16
AMK,common_stock,profile_fields_present,12
AMLX,common_stock,profile_fields_present,31
AMN,common_stock,profile_fields_present,4
AMNA,etf,is_etf=True,65
AMND,etf,is_etf=True,53
AMPG,common_stock,profile_fields_present,10
AMPGR,right,name_contains:RIGHT,2
AMPGZ,right,name_contains:RIGHT,1
AMPL,common_stock,profile_fields_present,1
AMPS,common_stock,profile_fields_present,8
AMPX,common_stock,profile_fields_present,34
AMPY,common_stock,profile_fields_present,6
AMR,common_stock,profile_fields_present,16
AMRC,common_stock,profile_fields_present,5
AMRK,common_stock,profile_fields_present,24
AMRX,common_stock,profile_fields_present,64
AMSC,common_stock,profile_fields_present,33
AMSF,common_stock,profile_fields_present,4
AMTB,common_stock,profile_fields_present,6
AMTX,common_stock,profile_fields_present,3
AMWD,common_stock,profile_fields_present,8
AMWL,common_stock,profile_fields_present,2
ANAB,common_stock,profile_fields_present,49
ANDE,common_stock,profile_fields_present,37
ANDG,common_stock,profile_fields_present,21
ANF,common_stock,profile_fields_present,30
ANGO,common_stock,profile_fields_present,12
ANIK,common_stock,profile_fields_present,10
ANIP,common_stock,profile_fields_present,32
ANIX,common_stock,profile_fields_present,4
ANNA,common_stock,profile_fields_present,23
ANNX,common_stock,profile_fields_present,10
ANPA,common_stock,profile_fields_present,4
ANRO,common_stock,profile_fields_present,21
ANSS,common_stock,profile_fields_present,5
ANTE,adr,raw_flag:isAdr,10
ANTX,common_stock,profile_fields_present,5
AOMR,common_stock,profile_fields_present,9
AORT,common_stock,profile_fields_present,47
AOSL,common_stock,profile_fields_present,17
AOUT,common_stock,profile_fields_present,24
AP,common_stock,profile_fields_present,33
APAC,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,1
APAD,spac_or_blank_check,name_contains:ACQUISITION CORP,45
APADR,spac_or_blank_check,name_contains:ACQUISITION CORP,31
APAM,common_stock,profile_fields_present,8
APCA,spac_or_blank_check,name_contains:ACQUISITION CORP,68
APEI,common_stock,profile_fields_present,67
APLE,common_stock,profile_fields_present,14
APLS,common_stock,profile_fields_present,18
APOG,common_stock,profile_fields_present,31
APPN,common_stock,profile_fields_present,4
APPS,common_stock,profile_fields_present,12
APT,common_stock,profile_fields_present,14
APYX,common_stock,profile_fields_present,16
AQN,common_stock,profile_fields_present,14
AQST,common_stock,profile_fields_present,18
ARC,common_stock,profile_fields_present,19
ARCB,common_stock,profile_fields_present,33
ARCH,common_stock,profile_fields_present,4
ARCO,common_stock,profile_fields_present,5
ARCT,common_stock,profile_fields_present,7
ARDT,common_stock,profile_fields_present,1
ARDX,common_stock,profile_fields_present,8
AREA,etf,is_etf=True,1
AREC,common_stock,profile_fields_present,21
ARGD,common_stock,profile_fields_present,10
ARHS,common_stock,profile_fields_present,16
ARI,common_stock,profile_fields_present,9
ARIS,common_stock,profile_fields_present,102
ARIZ,spac_or_blank_check,name_contains:ACQUISITION CORP,3
ARKO,common_stock,profile_fields_present,10
ARL,common_stock,profile_fields_present,4
ARLO,common_stock,profile_fields_present,23
ARLP,common_stock,profile_fields_present,24
ARMP,common_stock,profile_fields_present,26
AROW,common_stock,profile_fields_present,25
ARQ,common_stock,profile_fields_present,15
ARQQ,common_stock,profile_fields_present,10
ARQT,common_stock,profile_fields_present,30
ARRW,spac_or_blank_check,name_contains:ACQUISITION CORP,9
ARRY,common_stock,profile_fields_present,12
ARTV,common_stock,profile_fields_present,7
ARVN,common_stock,profile_fields_present,8
ARYD,spac_or_blank_check,name_contains:ACQUISITION CORP,62
ASA,closed_end_fund,industry_description:ASSET_MANAGEMENT+FUND_TEMPLATE,95
ASAN,common_stock,profile_fields_present,3
ASB,common_stock,profile_fields_present,19
ASBA,common_stock,profile_fields_present,17
ASC,common_stock,profile_fields_present,33
ASCA,spac_or_blank_check,name_contains:SPAC,26
ASCB,spac_or_blank_check,name_contains:SPAC,9
ASGN,common_stock,profile_fields_present,11
ASH,common_stock,profile_fields_present,10
ASIX,common_stock,profile_fields_present,9
ASLE,common_stock,profile_fields_present,11
ASM,common_stock,profile_fields_present,72
ASMB,common_stock,profile_fields_present,46
ASNS,common_stock,profile_fields_present,1
ASO,common_stock,profile_fields_present,13
ASPI,common_stock,profile_fields_present,33
ASPN,common_stock,profile_fields_present,18
ASPS,common_stock,profile_fields_present,5
ASRT,common_stock,profile_fields_present,20
ASRV,common_stock,profile_fields_present,16
ASST,common_stock,profile_fields_present,4
ASTC,common_stock,profile_fields_present,5
ASTE,common_stock,profile_fields_present,28
ASTH,common_stock,profile_fields_present,28
ASTL,common_stock,profile_fields_present,5
ASUR,common_stock,profile_fields_present,7
ASYS,common_stock,profile_fields_present,34
ATAI,common_stock,profile_fields_present,23
ATAKR,spac_or_blank_check,name_contains:ACQUISITION CORP,1
ATCOL,non_common_series,symbol_suffix:fifth_char_L+inactive,16
ATEC,common_stock,profile_fields_present,28
ATEN,common_stock,profile_fields_present,47
ATEX,common_stock,profile_fields_present,38
ATGE,common_stock,profile_fields_present,56
ATGL,common_stock,profile_fields_present,6
ATKR,common_stock,profile_fields_present,13
ATLC,common_stock,profile_fields_present,30
ATLO,common_stock,profile_fields_present,44
ATMU,common_stock,profile_fields_present,72
ATMVR,spac_or_blank_check,name_contains:ACQUISITION CORP,22
ATNF,common_stock,profile_fields_present,2
ATNI,common_stock,profile_fields_present,10
ATOM,common_stock,profile_fields_present,9
ATOS,common_stock,profile_fields_present,7
ATRA,common_stock,profile_fields_present,2
ATRC,common_stock,profile_fields_present,8
ATRO,common_stock,profile_fields_present,65
ATSG,common_stock,profile_fields_present,21
ATUS,common_stock,profile_fields_present,1
ATXS,common_stock,profile_fields_present,15
AUBAP,preferred,symbol_suffix:fifth_char_P,2
AUBN,common_stock,profile_fields_present,8
AUGO,common_stock,profile_fields_present,37
AUPH,common_stock,profile_fields_present,27
AURA,common_stock,profile_fields_present,5
AVA,common_stock,profile_fields_present,13
AVAH,common_stock,profile_fields_present,40
AVBC,common_stock,profile_fields_present,26
AVBH,common_stock,profile_fields_present,21
AVBP,common_stock,profile_fields_present,25
AVDL,adr,raw_flag:isAdr,20
AVDX,common_stock,profile_fields_present,2
AVIR,common_stock,profile_fields_present,11
AVNS,common_stock,profile_fields_present,12
AVNT,common_stock,profile_fields_present,21
AVNW,common_stock,profile_fields_present,7
AVO,common_stock,profile_fields_present,20
AVPT,common_stock,profile_fields_present,48
AVR,common_stock,profile_fields_present,8
AVTE,common_stock,profile_fields_present,6
AVTX,common_stock,profile_fields_present,13
AVXL,common_stock,profile_fields_present,4
AWEG,etf,is_etf=True,28
AWR,common_stock,profile_fields_present,3
AX,common_stock,profile_fields_present,8
AXG,common_stock,profile_fields_present,17
AXGN,common_stock,profile_fields_present,62
AXIL,common_stock,profile_fields_present,1
AXL,common_stock,profile_fields_present,5
AXNX,common_stock,profile_fields_present,11
AXR,common_stock,profile_fields_present,24
AXTI,common_stock,profile_fields_present,55
AZ,common_stock,profile_fields_present,24
AZEK,common_stock,profile_fields_present,22
AZNH,etf,is_etf=True,14
AZPN,common_stock,profile_fields_present,25
AZTA,common_stock,profile_fields_present,2
AZZ,common_stock,profile_fields_present,61
BACA,spac_or_blank_check,name_contains:ACQUISITION CORP,3
BALY,common_stock,profile_fields_present,30
BANC,common_stock,profile_fields_present,22
BAND,common_stock,profile_fields_present,27
BANF,common_stock,profile_fields_present,16
BANR,common_stock,profile_fields_present,13
BANX,closed_end_fund,raw_description:CLOSED_END_MUTUAL_FUND,25
BARK,common_stock,profile_fields_present,13
BASE,common_stock,profile_fields_present,14
BATRA,common_stock,profile_fields_present,14
BATRK,common_stock,profile_fields_present,15
BBAI,common_stock,profile_fields_present,9
BBBY,common_stock,profile_fields_present,3
BBCB,etf,is_etf=True,17
BBCP,common_stock,profile_fields_present,14
BBGI,common_stock,profile_fields_present,5
BBNX,common_stock,profile_fields_present,14
BBOT,common_stock,profile_fields_present,8
BBSI,common_stock,profile_fields_present,39
BBT,common_stock,profile_fields_present,19
BBU,common_stock,profile_fields_present,36
BBUC,common_stock,profile_fields_present,35
BBW,common_stock,profile_fields_present,35
BBWI,common_stock,profile_fields_present,9
BCAL,common_stock,profile_fields_present,17
BCAX,common_stock,profile_fields_present,11
BCBP,common_stock,profile_fields_present,9
BCC,common_stock,profile_fields_present,12
BCIM,etf,is_etf=True,8
BCML,common_stock,profile_fields_present,16
BCO,common_stock,profile_fields_present,36
BCOV,common_stock,profile_fields_present,27
BCRX,common_stock,profile_fields_present,17
BCSA,spac_or_blank_check,name_contains:ACQUISITION CORP,9
BDC,common_stock,profile_fields_present,29
BDL,common_stock,profile_fields_present,5
BDN,common_stock,profile_fields_present,8
BDSX,common_stock,profile_fields_present,2
BEAM,common_stock,profile_fields_present,3
BECN,common_stock,profile_fields_present,31
BEDU,adr,raw_flag:isAdr,5
BELFB,common_stock,profile_fields_present,82
BERY,common_stock,profile_fields_present,16
BEST,adr,raw_flag:isAdr,11
BETR,common_stock,profile_fields_present,14
BFAC,spac_or_blank_check,name_contains:ACQUISITION CORP,1
BFAM,common_stock,profile_fields_present,23
BFC,common_stock,profile_fields_present,38
BFH,common_stock,profile_fields_present,52
BFIN,common_stock,profile_fields_present,22
BFK,mutual_fund,raw_flag:isFund,15
BFLY,common_stock,profile_fields_present,23
BFRE,etf,is_etf=True,44
BFS,common_stock,profile_fields_present,10
BFST,common_stock,profile_fields_present,12
BFZ,mutual_fund,raw_flag:isFund,7
BGNE,adr,raw_flag:isAdr,8
BGSI,common_stock,profile_fields_present,4
BH,common_stock,profile_fields_present,45
BHAC,spac_or_blank_check,name_contains:ACQUISITION CO,8
BHB,common_stock,profile_fields_present,16
BHC,common_stock,profile_fields_present,3
BHE,common_stock,profile_fields_present,55
BHF,common_stock,profile_fields_present,7
BHLB,common_stock,profile_fields_present,11
BHM,common_stock,profile_fields_present,7
BHR,common_stock,profile_fields_present,6
BHRB,common_stock,profile_fields_present,2
BHST,common_stock,profile_fields_present,22
BHVN,common_stock,profile_fields_present,11
BIGZ,mutual_fund,raw_flag:isFund,6
BILL,common_stock,profile_fields_present,8
BIOA,common_stock,profile_fields_present,9
BIPC,common_stock,profile_fields_present,26
BIRD,common_stock,profile_fields_present,1
BITE,spac_or_blank_check,name_contains:ACQUISITION CORP,9
BITF,common_stock,profile_fields_present,12
BJK,etf,is_etf=True,9
BJRI,common_stock,profile_fields_present,17
BK,common_stock,profile_fields_present,124
BKCC,business_development_company,raw_description:BUSINESS_DEVELOPMENT_COMPANY,2
BKD,common_stock,profile_fields_present,55
BKDT,common_stock,profile_fields_present,21
BKE,common_stock,profile_fields_present,14
BKIV,etf,is_etf=True,55
BKKT,common_stock,profile_fields_present,4
BKN,mutual_fund,raw_flag:isFund,16
BKSY,common_stock,profile_fields_present,34
BKTI,common_stock,profile_fields_present,51
BKU,common_stock,profile_fields_present,29
BKV,common_stock,profile_fields_present,22
BKWO,etf,is_etf=True,104
BL,common_stock,profile_fields_present,1
BLAC,spac_or_blank_check,name_contains:ACQUISITION CORP,51
BLBD,common_stock,profile_fields_present,45
BLBX,common_stock,profile_fields_present,13
BLCV,etf,is_etf=True,78
BLDE,common_stock,profile_fields_present,4
BLDP,common_stock,profile_fields_present,21
BLE,mutual_fund,raw_flag:isFund,14
BLFS,common_stock,profile_fields_present,18
BLFY,common_stock,profile_fields_present,25
BLMN,common_stock,profile_fields_present,4
BLUA,spac_or_blank_check,name_contains:ACQUISITION CORP,1
BLX,common_stock,profile_fields_present,68
BLZE,common_stock,profile_fields_present,14
BMAX,etf,is_etf=True,2
BMHL,common_stock,profile_fields_present,5
BMI,common_stock,profile_fields_present,33
BMRC,common_stock,profile_fields_present,12
BMTX,common_stock,profile_fields_present,35
BNAI,common_stock,profile_fields_present,4
BNIX,spac_or_blank_check,name_contains:ACQUISITION CORP,49
BNL,common_stock,profile_fields_present,26
BNRE,common_stock,profile_fields_present,27
BNTC,common_stock,profile_fields_present,25
BOCN,spac_or_blank_check,name_contains:ACQUISITION CORP,78
BODI,common_stock,profile_fields_present,14
BOF,common_stock,profile_fields_present,13
BOH,common_stock,profile_fields_present,12
BORR,common_stock,profile_fields_present,24
BOSC,common_stock,profile_fields_present,27
BOTJ,common_stock,profile_fields_present,42
BOW,common_stock,profile_fields_present,22
BOWN,spac_or_blank_check,name_contains:ACQUISITION CORP,104
BOX,common_stock,profile_fields_present,16
BPMC,common_stock,profile_fields_present,25
BPRN,common_stock,profile_fields_present,9
BRAC,spac_or_blank_check,name_contains:ACQUISITION CORP,75
BRBR,common_stock,profile_fields_present,33
BRBS,common_stock,profile_fields_present,19
BRC,common_stock,profile_fields_present,48
BRDG,common_stock,profile_fields_present,7
BREA,common_stock,profile_fields_present,3
BREZ,spac_or_blank_check,name_contains:ACQUISITION CORP,1
BREZR,spac_or_blank_check,name_contains:ACQUISITION CORP,10
BRFH,common_stock,profile_fields_present,10
BRFS,adr,raw_flag:isAdr,28
BRID,common_stock,profile_fields_present,3
BRIF,etf,is_etf=True,32
BRKL,common_stock,profile_fields_present,6
BROG,common_stock,profile_fields_present,4
BRT,common_stock,profile_fields_present,4
BRUN,common_stock,profile_fields_present,7
BRZE,common_stock,profile_fields_present,4
BSBK,common_stock,profile_fields_present,13
BSCO,etf,is_etf=True,71
BSET,common_stock,profile_fields_present,9
BSIG,common_stock,profile_fields_present,24
BSII,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,39
BSJO,etf,is_etf=True,8
BSM,common_stock,profile_fields_present,1
BSRR,common_stock,profile_fields_present,30
BSVN,common_stock,profile_fields_present,24
BTA,mutual_fund,raw_flag:isFund,7
BTCM,adr,raw_flag:isAdr,1
BTDR,common_stock,profile_fields_present,10
BTE,common_stock,profile_fields_present,44
BTEC,etf,is_etf=True,6
BTFX,etf,is_etf=True,10
BTM,common_stock,profile_fields_present,14
BTMD,common_stock,profile_fields_present,4
BTOP,etf,is_etf=True,21
BTU,common_stock,profile_fields_present,13
BUDA,common_stock,profile_fields_present,2
BUJA,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,87
BUR,common_stock,profile_fields_present,2
BUSE,common_stock,profile_fields_present,19
BUUU,common_stock,profile_fields_present,11
BV,common_stock,profile_fields_present,42
BVC,common_stock,profile_fields_present,1
BVFL,common_stock,profile_fields_present,41
BVS,common_stock,profile_fields_present,43
BW,common_stock,profile_fields_present,40
BWAQ,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,26
BWAQR,spac_or_blank_check,name_contains:ACQUISITION CORPORATION,9
BWB,common_stock,profile_fields_present,32
BWEB,etf,is_etf=True,51
BWEN,common_stock,profile_fields_present,11
BWFG,common_stock,profile_fields_present,54
BWIN,common_stock,profile_fields_present,17
BWLP,common_stock,profile_fields_present,25
BWMN,common_stock,profile_fields_present,21
BWMX,common_stock,profile_fields_present,17
BWNB,common_stock,profile_fields_present,35
BWSN,common_stock,profile_fields_present,20
BXC,common_stock,profile_fields_present,10
BXMT,common_stock,profile_fields_present,6
BXMX,mutual_fund,raw_flag:isFund,35
BY,common_stock,profile_fields_present,25
BYFC,common_stock,profile_fields_present,8
BYM,mutual_fund,raw_flag:isFund,6
BYRN,common_stock,profile_fields_present,33
BZH,common_stock,profile_fields_present,8
CAAP,common_stock,profile_fields_present,44
CAAS,common_stock,profile_fields_present,1
CABA,common_stock,profile_fields_present,4
CAC,common_stock,profile_fields_present,18
CACG,etf,is_etf=True,23
CACO,common_stock,profile_fields_present,1
CADE,common_stock,profile_fields_present,23
CADL,common_stock,profile_fields_present,18
CAKE,common_stock,profile_fields_present,37
CAL,common_stock,profile_fields_present,18
CALM,common_stock,profile_fields_present,48
CALT,adr,raw_flag:isAdr,6
CALX,common_stock,profile_fields_present,36
CALY,common_stock,profile_fields_present,17
CAPL,common_stock,profile_fields_present,12
CAPR,common_stock,profile_fields_present,17
CARE,common_stock,profile_fields_present,51
CARG,common_stock,profile_fields_present,36
CASH,common_stock,profile_fields_present,41
CASI,common_stock,profile_fields_present,1
CASS,common_stock,profile_fields_present,7
CATC,common_stock,profile_fields_present,1
CATX,common_stock,profile_fields_present,30
CATY,common_stock,profile_fields_present,27
CBAN,common_stock,profile_fields_present,32
CBAY,common_stock,profile_fields_present,12
CBFV,common_stock,profile_fields_present,31
CBH,mutual_fund,raw_flag:isFund,35
CBK,common_stock,profile_fields_present,17
CBL,common_stock,profile_fields_present,61
CBNA,common_stock,profile_fields_present,23
CBNK,common_stock,profile_fields_present,26
CBRL,common_stock,profile_fields_present,3
CBT,common_stock,profile_fields_present,37
CBU,common_stock,profile_fields_present,11
CBZ,common_stock,profile_fields_present,31
CC,common_stock,profile_fields_present,17
CCB,common_stock,profile_fields_present,55
CCBG,common_stock,profile_fields_present,31
CCC,common_stock,profile_fields_present,2
CCCC,common_stock,profile_fields_present,16
CCCS,common_stock,profile_fields_present,2
CCEC,common_stock,profile_fields_present,33
CCIR,spac_or_blank_check,name_contains:ACQUISITION CORP,13
CCIX,common_stock,profile_fields_present,45
CCLD,common_stock,profile_fields_present,6
CCLDO,preferred,symbol_suffix:fifth_char_O+inactive,52
CCMG,etf,name_contains:ETF,27
CCNE,common_stock,profile_fields_present,27
CCO,common_stock,profile_fields_present,28
CCOI,common_stock,profile_fields_present,11
CCRD,common_stock,profile_fields_present,23
CCS,common_stock,profile_fields_present,13
CCSI,common_stock,profile_fields_present,11
CCTS,spac_or_blank_check,name_contains:ACQUISITION CORP,3
CCXI,common_stock,profile_fields_present,4
CDMO,common_stock,profile_fields_present,7
CDNA,common_stock,profile_fields_present,27
CDNL,common_stock,profile_fields_present,18
CDP,common_stock,profile_fields_present,38
CDRE,common_stock,profile_fields_present,26
CDRO,common_stock,profile_fields_present,33
CDTX,common_stock,profile_fields_present,41
CDXC,common_stock,profile_fields_present,22
CDXS,common_stock,profile_fields_present,6
CDZI,common_stock,profile_fields_present,15
CECO,common_stock,profile_fields_present,66
CEIX,common_stock,profile_fields_present,7
CELC,common_stock,profile_fields_present,43
CEM,mutual_fund,raw_flag:isFund,32
CENT,common_stock,profile_fields_present,3
CEP,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,25
CEPS,common_stock,profile_fields_present,1
CERE,common_stock,profile_fields_present,9
CERS,common_stock,profile_fields_present,11
CET,closed_end_fund,manual_override:known_cef,81
CETU,spac_or_blank_check,name_contains:ACQUISITION CORP,1
CEVA,common_stock,profile_fields_present,32
CFB,common_stock,profile_fields_present,10
CFBK,common_stock,profile_fields_present,25
CFFI,common_stock,profile_fields_present,10
CFFN,common_stock,profile_fields_present,20
CFFS,spac_or_blank_check,name_contains:ACQUISITION CORP,57
CFLT,common_stock,profile_fields_present,3
CFSB,common_stock,profile_fields_present,41
CGAU,common_stock,profile_fields_present,54
CGBDL,exchange_traded_debt,name_contains:NOTES,6
CGEM,common_stock,profile_fields_present,26
CGEN,common_stock,profile_fields_present,15
CGNT,common_stock,profile_fields_present,32
CGON,common_stock,profile_fields_present,21
CHAA,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,36
CHAC,spac_or_blank_check,name_contains:ACQUISITION CORP,21
CHACR,spac_or_blank_check,name_contains:ACQUISITION CORP,9
CHCI,common_stock,profile_fields_present,42
CHCO,common_stock,profile_fields_present,5
CHEA,spac_or_blank_check,name_contains:ACQUISITION CO,8
CHEB,spac_or_blank_check,industry_description:SHELL_COMPANIES+BUSINESS_COMBINATION,6
CHEF,common_stock,profile_fields_present,62
CHEK,common_stock,profile_fields_present,1
CHH,common_stock,profile_fields_present,15
CHKEZ,non_common_series,symbol_suffix:fifth_char_Z+inactive,2
CHMG,common_stock,profile_fields_present,29
CHN,mutual_fund,raw_flag:isFund,42
CHS,common_stock,profile_fields_present,2
CHX,common_stock,profile_fields_present,2
CIA,common_stock,profile_fields_present,16
CID,etf,is_etf=True,18
CIGI,common_stock,profile_fields_present,37
CIMN,common_stock,profile_fields_present,10
CINT,common_stock,profile_fields_present,9
CIO,common_stock,profile_fields_present,13
CITE,spac_or_blank_check,name_contains:ACQUISITION CORP,89
CITR,common_stock,profile_fields_present,3
CIVB,common_stock,profile_fields_present,19
CIX,common_stock,profile_fields_present,6
CIZ,etf,is_etf=True,9
CKPT,common_stock,profile_fields_present,9
CLB,common_stock,profile_fields_present,1
CLBK,common_stock,profile_fields_present,18
CLBR,spac_or_blank_check,name_contains:ACQUISITION CORP,30
CLBT,common_stock,profile_fields_present,48
CLCO,common_stock,profile_fields_present,1
CLDL,etf,is_etf=True,16
CLDT,common_stock,profile_fields_present,23
CLDX,common_stock,profile_fields_present,14
CLFD,common_stock,profile_fields_present,7
CLMB,common_stock,profile_fields_present,34
CLMT,common_stock,profile_fields_present,42
CLNN,common_stock,profile_fields_present,4
CLNR,etf,is_etf=True,8
CLOV,common_stock,profile_fields_present,25
CLPR,common_stock,profile_fields_present,10
CLPT,common_stock,profile_fields_present,24
